itemID,name_food,link_food,link_image_food,avg_rating
837,Light and Fluffy Pumpkin Pancakes,https://www.food.com/recipe/light-and-fluffy-pumpkin-pancakes-187362,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/73/62/InucCQAmQ9iM0JikkFn9_pumpkinpancakes-1982.jpg",4.67
838,Fruit Fly/Gnat Trap,https://www.food.com/recipe/fruit-fly-gnat-trap-187531,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/75/31/picTzCEGZ.jpg",4.63
839,Greek-Style Oven Fries,https://www.food.com/recipe/greek-style-oven-fries-18762,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/76/2/yUMtmKFBRIW8rRrxLSQ9-022-greek-oven-fries.jpg",4.64
840,Bang Bang Shrimp - Copycat from Bonefish Grill,https://www.food.com/recipe/bang-bang-shrimp-copycat-from-bonefish-grill-187731,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/77/31/Kx47FOg6TYGOns3kBEmK_BBS%205%20-%20final_3.jpg",4.38
841,Gourmet Dog Biscuits,https://www.food.com/recipe/gourmet-dog-biscuits-18774,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/77/4/picukRFty.jpg",5.0
842,Baked Bacon (Oven Fried Bacon),https://www.food.com/recipe/baked-bacon-oven-fried-bacon-187790,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/77/90/pic54QU2Y.jpg",4.78
843,Cabbage for Those Who Dislike Cabbage,https://www.food.com/recipe/cabbage-for-those-who-dislike-cabbage-18816,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/81/6/l4hHXQQTbmX6bCFCuT67_untitled-6970.jpg",4.3
844,Crock Pot Shredded Chicken Breasts for Freezing - OAMC,https://www.food.com/recipe/crock-pot-shredded-chicken-breasts-for-freezing-oamc-188329,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/83/29/zjLTuBbQR0qBKGQt63tQ_shreddedchickenbreasts2.jpg",4.87
845,Kittencal's Juicy Crock Pot Turkey Breast,https://www.food.com/recipe/kittencals-juicy-crock-pot-turkey-breast-188444,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/84/44/ABVyC0GkSCK4BTg8UiNd_0S9A3563.jpg",4.54
846,Chicken Delicious,https://www.food.com/recipe/chicken-delicious-18872,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/87/2/UAaCzM8wR3yrUwF7lnRg_DSC_0962.JPG",4.2
847,Easy Way Lasagna,https://www.food.com/recipe/easy-way-lasagna-18888,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/88/8/lceDt6wiQTCyDHMwlJM3_0S9A6795.jpg",4.62
848,Chicken Fajitas,https://www.food.com/recipe/chicken-fajitas-18890,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/89/0/j8HpFXz4TIiQqkHyYXrh_chicken-fajitas-011.jpg",4.0
849,Marinated Flank Steak,https://www.food.com/recipe/marinated-flank-steak-18902,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/90/2/SSjOuxyTZCPOfji89TpO_colcannon-potatoes-corned-beef-2522.jpg",4.92
850,Incredibly Delicious Cheese Garlic Bread Spread,https://www.food.com/recipe/incredibly-delicious-cheese-garlic-bread-spread-18914,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/91/4/Pk1IzLaSZueGZ9dc8nsw_garlic spread SITE-1.jpg",4.69
851,Banana Oatmeal Muffins,https://www.food.com/recipe/banana-oatmeal-muffins-189150,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/feed/189150/paCM7nvORNyqWaJWyaDS_image.jpg",4.14
852,Pumpkin Cream Cheese Muffins (Like Starbucks),https://www.food.com/recipe/pumpkin-cream-cheese-muffins-like-starbucks-189156,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/91/56/zonAMAc7TIKJzrBeO4C6_PUMPKIN_CREAM_CHEESE_MUFFINS_093.jpg",4.81
853,Best Cornbread Ever,https://www.food.com/recipe/best-cornbread-ever-18947,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/94/7/picIxlmvP.jpg",4.92
854,Crock Pot Candy,https://www.food.com/recipe/crock-pot-candy-18955,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/95/5/9ByrkW0SSHGepiz6xIhQ_275%20crock%20pot%20candy.jpg",4.76
855,Grandma's Sourdough Biscuits,https://www.food.com/recipe/grandmas-sourdough-biscuits-18995,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/18/99/5/zLfagOyPTDuyZmq4BxWP_biscuits.jpg",4.5
856,Chicken or Turkey Tetrazzini Casserole,https://www.food.com/recipe/chicken-or-turkey-tetrazzini-casserole-190135,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/01/35/753KgfPSdV11aalHBvgS_chicken-or-turkey-tetrazzini-casserole_6481.jpg",4.74
857,Finger Lickin Good BBQ Sauce,https://www.food.com/recipe/finger-lickin-good-bbq-sauce-19023,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/02/3/V8cY0QaRTT1U7vQKkTOr-BBQ-Sauce---19023-2.JPG",4.62
858,Crock Pot -Chicken Tortilla Soup,https://www.food.com/recipe/crock-pot-chicken-tortilla-soup-190382,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/03/82/XIAqVTXR6GmznkIgs9ec_tortilla soup SITE-1.jpg",4.59
859,BLT Nibbles,https://www.food.com/recipe/blt-nibbles-19042,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/04/2/picp0qdU3.jpg",4.71
860,Teriyaki Chicken Drumsticks (Teriyaki),https://www.food.com/recipe/teriyaki-chicken-drumsticks-teriyaki-190605,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/06/05/01500028040.jpeg",4.0
861,Cherry Mash Bars,https://www.food.com/recipe/cherry-mash-bars-190639,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/06/39/picfXJzzI.jpg",4.77
862,Copycat French Vanilla Liquid Coffee Creamer,https://www.food.com/recipe/copycat-french-vanilla-liquid-coffee-creamer-191026,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/10/26/picaO7LS6.jpg",4.75
863,Chicken Parmesan,https://www.food.com/recipe/chicken-parmesan-19135,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/13/5/Ri4L6zUSRSqPnAvReVAn_0S9A8372.jpg",4.94
864,Ranch Potatoes 2,https://www.food.com/recipe/ranch-potatoes-19164,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/16/4/picaNAHG1.jpg",4.18
865,Coconut Chicken Curry - Crock Pot,https://www.food.com/recipe/coconut-chicken-curry-crock-pot-19177,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/17/7/V2jey0VSTbfoPvmtLxvg_chicken-potato-curry-8456.jpg",4.2
866,"Fragrant Moroccan Beef, Date, Honey and Prune Tagine - Crock Pot",https://www.food.com/recipe/fragrant-moroccan-beef-date-honey-and-prune-tagine-crock-pot-191946,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/19/46/pic1ouq2e.jpg",4.82
867,Old-Fashioned Rice Custard,https://www.food.com/recipe/old-fashioned-rice-custard-19213,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/21/3/gczzmqN2RJmalgtAp8x3_20190306_202842.jpg",4.6
868,Asian-Style Grilled Tilapia,https://www.food.com/recipe/asian-style-grilled-tilapia-192282,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/22/82/picr7ZKbW.jpg",4.87
869,Corn Casserole (Paula Deen),https://www.food.com/recipe/corn-casserole-paula-deen-192335,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/23/35/picwKgqDj.jpg",4.8
870,Supreme Garlic Mashed Potatoes,https://www.food.com/recipe/supreme-garlic-mashed-potatoes-19259,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/25/9/picnBPqtB.jpg",4.92
871,Old Fashioned Slow Cooker Rice Pudding,https://www.food.com/recipe/old-fashioned-slow-cooker-rice-pudding-192661,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/26/61/HcEfa0AiTyWyAf3jfSFF-Old-Fashioned-Slow-Cooker-Rice-Pudding---192661-4.",4.56
872,Simply Awesome Baked Pork Chops!!,https://www.food.com/recipe/simply-awesome-baked-pork-chops-19279,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/27/9/picfzpfmf.jpg",3.89
873,Vegan Brownies,https://www.food.com/recipe/vegan-brownies-19282,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/28/2/8DEy0hmSsmnJrRk8hvWw_0S9A8570.jpg",4.43
874,Easy Low Fat Oven Roasted Peppered Potato Wedges,https://www.food.com/recipe/easy-low-fat-oven-roasted-peppered-potato-wedges-193370,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/33/70/pic2WI3MS.jpg",4.88
875,Banana-Chocolate Chip Muffins,https://www.food.com/recipe/banana-chocolate-chip-muffins-19424,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/42/4/AFQ4r6UkQdW7SLpu9xHt_banana-chocolate-chip-muffins_9146.jpg",4.72
876,Baked Chicken Tenders,https://www.food.com/recipe/baked-chicken-tenders-194400,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/44/00/54Jim9iVTQkU7tkVebbK_chicken tenders SITE-2.jpg",4.25
877,Steak Diane,https://www.food.com/recipe/steak-diane-19464,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/46/4/wSSUX0DbTO66rOofNTsV_0S9A1136.jpg",4.45
878,Easy Baked Salmon,https://www.food.com/recipe/easy-baked-salmon-194664,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/46/64/EsVwXanSJqwrtGI5E5oQ_soy-cinnamon-salmon-5820.jpg",4.14
879,Sour Cream Banana Streusel Muffins,https://www.food.com/recipe/banana-streusel-muffins-19484,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/48/4/pic30cBti.jpg",4.79
880,Weight Watchers Chocolate Marshmallow Fudge,https://www.food.com/recipe/weight-watchers-chocolate-marshmallow-fudge-195199,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/51/99/CpOTnvqNQbGxKz1CgqxO_0S9A4959.jpg",4.88
881,Lemon Cake Pie,https://www.food.com/recipe/lemon-cake-pie-195525,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/55/25/picvloPUi.jpg",4.59
882,Cream Puff Cake,https://www.food.com/recipe/cream-puff-cake-19565,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/56/5/picRmPzBS.jpg",4.68
883,Baked Lumpia Rolls,https://www.food.com/recipe/baked-lumpia-rolls-19577,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/57/7/picPXNzFg.jpg",4.5
884,Traditional Pumpkin-Nut Bread,https://www.food.com/recipe/pumpkin-bread-19613,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/61/3/picxVVY78.jpg",4.42
885,Authentic Mexican Pozole,https://www.food.com/recipe/authentic-mexican-pozole-196233,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/62/33/sobU9LjR3qh8ul37iAvw_pork-pozole-7704.jpg",4.0
886,Roll-Out Cookies,https://www.food.com/recipe/roll-out-cookies-19653,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/65/3/pic80uA9L.jpg",4.7
887,Sticky Soy Wings,https://www.food.com/recipe/sticky-soy-wings-19666,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/66/6/ttDNK9VITn2xn3KvRjZk_0S9A7775.jpg",4.52
888,Nestle' Toll House Walnut Pie (Aka Black Cat Pie),https://www.food.com/recipe/nestle-toll-house-walnut-pie-aka-black-cat-pie-19677,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/67/7/9N6OKQT5QvyY7WnToEDI_DSC01732.jpg",4.55
889,Lee Lee's Famous Chocolate Sauce for Ice Cream,https://www.food.com/recipe/lee-lees-famous-chocolate-sauce-for-ice-cream-19678,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/67/8/ShTSWHiITlaXkCMyTmht_LLPCS%204%20-%20final%201.jpg",4.82
890,Grilled Cauliflower,https://www.food.com/recipe/grilled-cauliflower-19710,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/71/0/j4XpnNR3Sfiv8otvc5HS_cauliflower3.jpg",4.75
891,Hot Vanilla,https://www.food.com/recipe/hot-vanilla-197195,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/71/95/picMEreQc.jpg",4.84
892,Adam's Ribs,https://www.food.com/recipe/adams-ribs-19724,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/72/4/sqix3ezWQvGteHCYaANV_AR%204%20-%20final_2.jpg",4.71
893,Tabbouli / Tabouli / Tabbouleh Salad (Parsley Salad),https://www.food.com/recipe/tabbouli-tabouli-tabbouleh-salad-parsley-salad-197922,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/79/22/2JAPN3nWTGylAkuSNqlh_tabouli-2.jpg",4.8
894,Carrot Cake,https://www.food.com/recipe/carrot-cake-19841,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/84/1/TvOnvpOTwKdXtHZ92oko_carrot-cake-natural-cream-cheese-frosting-9015.jpg",4.45
895,Manwich (Copycat),https://www.food.com/recipe/manwich-copycat-198485,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/84/85/FQ5hbaI8SKmCIkUZMqVS_manwich-3.jpg",4.82
896,Crock Pot Creamy Italian Chicken,https://www.food.com/recipe/crock-pot-creamy-italian-chicken-19859,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/85/9/qRe3BFnQXqz65Yd9GfUg_crock-pot-creamy-italian-chicken_5708.jpg",4.58
897,Slow Cooker Chicken Noodle Soup,https://www.food.com/recipe/slow-cooker-chicken-noodle-soup-198707,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/87/07/uJLBpOmPQSGJNOwOY3Pr_crockpot-chicken-noodle-soup-6367.jpg",4.73
898,Italian Chicken in a Skillet,https://www.food.com/recipe/italian-chicken-in-a-skillet-19871,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/87/1/6oQgcxmsRlmGZHgMCFyd_0S9A9866.jpg",4.59
899,Curried Sausages,https://www.food.com/recipe/curried-sausages-198901,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/89/01/myGGZKMT33nwAU5FKWtw_curry sausage SITE-3.jpg",4.29
900,Tiger Butter Fudge Candy,https://www.food.com/recipe/tiger-butter-fudge-candy-19952,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/95/2/7B3UDdPGT12CIr6dGhb6_untitled-8572.jpg",4.7
901,Best Ever Tuna Noodle Casserole,https://www.food.com/recipe/best-ever-tuna-noodle-casserole-199579,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/95/79/uSbouJ4nROuPARyjT7i9_0S9A6306.jpg",4.44
902,Kittencal's Perfect Roasted Whole Turkey (Great for Beginners),https://www.food.com/recipe/kittencals-perfect-roasted-whole-turkey-great-for-beginners-199612,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/96/12/UNNB4jn6RjeGJ4TLRLGe_DSC_0847.JPG",4.71
903,Baked Chicken Thighs/Leg Quarters,https://www.food.com/recipe/baked-chicken-thighs-leg-quarters-199636,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/96/36/picv2jNTo.jpg",4.19
904,Mucho Gusto Taco Seasoning Mix,https://www.food.com/recipe/mucho-gusto-taco-seasoning-mix-199955,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/19/99/55/picuL93uH.jpg",4.76
905,Kittencal's Easy and Delicious Ranch-Parmesan Chicken,https://www.food.com/recipe/kittencals-easy-and-delicious-ranch-parmesan-chicken-200296,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/02/96/BWYIg8LTQTufENYENYcw_0S9A3738.jpg",4.64
906,Parmesan Sage Pork Chops,https://www.food.com/recipe/parmesan-sage-pork-chops-20048,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/04/8/KMi9D9ubTda6jWOICKTp_0S9A9467.jpg",4.63
907,Cheesy Aubergine,https://www.food.com/recipe/mexican-eggplant-aubergine-casserole-200728,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/07/28/1mnpqfhuTjixiQNAy8Ds_DSC05550-2.jpg",4.68
908,Tortured Chicken - Beer Can,https://www.food.com/recipe/tortured-chicken-beer-can-20099,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/09/9/1mlaMQRARkCjIc7yDOCI-WP_000467.jpg",4.51
909,Roasted Brussels Sprouts,https://www.food.com/recipe/roasted-brussels-sprouts-201073,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/10/73/YNduFmdQGqzkBlcy9LOA_DSC_0960.JPG",4.82
910,Creamy Potato Salad,https://www.food.com/recipe/creamy-potato-salad-20155,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/15/5/DfRxI7TQQLSsOsTEguCB_bacon-potato-salad-carolina-bbq-pork-mustard-sauce-5759.jpg",4.57
911,Chewy Granola Bars,https://www.food.com/recipe/chewy-granola-bars-20184,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/18/4/YqSpyRZgRnqaa7qHs4vf_0S9A7651.jpg",4.7
912,Crock Pot Peach Dump Dessert,https://www.food.com/recipe/crock-pot-peach-dump-dessert-20287,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/28/7/SliJNBLXRkKWbfYPl6Zm_peach%20cake%203.jpg",4.28
913,Melt in Your Mouth Banana Bread,https://www.food.com/recipe/melt-in-your-mouth-banana-bread-20289,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/28/9/pU7QAhEgTQmTNhvOohrQ_melt%20in%20mouth%20banana%20bread%20SITE-2.jpg",4.48
914,Kittencal's Muffin Shop Jumbo Blueberry or Strawberry Muffins,https://www.food.com/recipe/kittencals-muffin-shop-jumbo-blueberry-or-strawberry-muffins-202891,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/28/91/picDU8Zqi.jpg",4.47
915,Cranberry Bliss Bars (Starbucks Copycat),https://www.food.com/recipe/cranberry-bliss-bars-starbucks-copycat-203229,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/32/29/cdtN0o2xRcyToKuOThUA_DSC_4511.jpg",4.75
916,"Get Rid of Ants, Ants, Ants",https://www.food.com/recipe/get-rid-of-ants-ants-ants-203233,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/32/33/picKaarxB.jpg",5.0
917,Naan,https://www.food.com/recipe/naan-203261,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/32/61/1dt3yYnxQWS9fFYNWm4s_0S9A3810.jpg",4.63
918,Chocolate Cherry Cookies,https://www.food.com/recipe/chocolate-cherry-cookies-20374,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/37/4/1MLUse4TPCkAAVveFyHP_choccherrycookies SITE.jpg",4.86
919,Nestle' Oatmeal Scotchies,https://www.food.com/recipe/nestle-oatmeal-scotchies-20376,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/37/6/picNzhIzt.jpg",4.87
920,Super Fantastic Cinnamon Rolls (Bread Machine Recipe),https://www.food.com/recipe/super-fantastic-cinnamon-rolls-bread-machine-recipe-203785,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/37/85/6Ky7O9m6S6SVIwmd7OrG_IMG_8968.JPG",4.29
921,Soft Chocolate Chip Cookies,https://www.food.com/recipe/soft-chocolate-chip-cookies-20408,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/40/8/vEPBYE4BRKOiMI70IAOb_CCC%206%20-%20final_2.png",4.89
922,Flour Tortilla Recipe,https://www.food.com/recipe/flour-tortilla-recipe-204109,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/41/09/g6fbumigR1GAHhNbIFFY_IMG_3185-flour-tortillas.jpg",4.78
923,Ham and Potato Casserole,https://www.food.com/recipe/ham-and-potato-casserole-20429,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/42/9/IwYXkrEgQqdfR0P9YF8w_ham-potato-casserole-7492.jpg",4.55
924,"Soft, Spicy, Heavenly Ginger Cookies",https://www.food.com/recipe/soft-spicy-heavenly-ginger-cookies-20431,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/20/43/1/picZqRmfd.jpg",4.63
